id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
69234,2025-03-28,"#Товары #GMKN
**💿****Крупнейшие торговые дома прогнозируют рост цен на медь до $12 тыс. за тонну в 2025** — [FT](https://www.ft.com/content/e4f4a52c-9449-4b2a-887d-540e37f7b9bc)

Основными факторами роста являются растущий мировой спрос на металл и угроза введения торговых пошлин на медь Трампом. Трейдеры спешат импортировать медь в США перед возможным введением пошлин, что уже привело к увеличению разрыва между ценами на металл в Лондоне и Нью-Йорке. 

Кроме того, модернизация электросетей в развитых экономиках, таких как США и ЕС, требует значительных объемов меди, что также способствует росту цен.

В России от роста стоимости меди может выиграть Норникель. Сейчас на этот металл приходится около четверти бизнеса компании.",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68961,2025-03-18,"#GMKN
**Договоренности с китайскими партнерами по СП с Норникелем возможны в ближайшие месяцы** — Потанин",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68960,2025-03-18,"#GMKN
Менеджмент Норникеля рекомендует не платить дивиденды за 2024г, в условиях отсутствия FCF платить неправильно — Потанин",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68707,2025-03-05,"#GMKN
Норникель пока не планирует выходить на рынок редкоземельных металлов — компания",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68140,2025-02-11,"#GMKN
**Норникель планирует продать все, что произведет в 2025г **- топ-менеджер",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68110,2025-02-10,"#GMKN
КОЭФФИЦИЕНТ NET DEBT / EBITDA НОРНИКЕЛЯ ПО ИТОГАМ 2024 Г ВЫРОС ДО 1,7Х


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 120.94₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68109,2025-02-10,"#GMKN
НОРНИКЕЛЬ В 2025 Г ОЖИДАЕТ СОКРАЩЕНИЯ ЧИСТОГО ОБОРОТНОГО КАПИТАЛА НА $1 МЛРД - CFO КОМПАНИИ


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 121.98₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68108,2025-02-10,"#GMKN #Дивиденды
⚡️ Менеджмент Норникеля будет рекомендовать не выплачивать дивиденды за 2024 год",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68107,2025-02-10,"#GMKN
FCF НОРНИКЕЛЯ ПО ИТОГАМ 2024 Г СОСТАВИЛ $335 МЛН


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 122.1₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68106,2025-02-10,"#GMKN #Отчетность
**🖨**** Норникель: МСФО 2024**

Выручка: 1.16 трлн руб (-5% г/г)
Чистая прибыль: 168.9 млрд руб (-32%)",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
68105,2025-02-10,"#GMKN
EBITDA НОРНИКЕЛЯ В 2024 СОСТАВИЛА $5,2 МЛРД (КОНСЕНСУС $5,04 МЛРД)


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 123.64₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
68075,2025-02-07,"#GMKN
**КОНСЕНСУС: EBITDA Норникеля во II полугодии 2024г снизится на 23% г/г, до $2,7 млрд**
Аналитики 6 инвестбанков прогнозируют снижение показателя EBITDA ПАО ""ГМК ""Норильский никель"" во втором полугодии 2024 года на 23% в годовом выражении, до $2,69 млрд, на фоне более низких цен реализации никеля и металлов платиновой группы.

[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 122.52₽

👉[Полная новость](http://telegra.ph/KONSENSUS-EBITDA-Nornikelya-vo-II-polugodii-2024g-snizitsya-na-23-gg-do-27-mlrd-02-07)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
67777,2025-01-27,"#GMKN
НОРНИКЕЛЬ В IV КВАРТАЛЕ 2024Г ВЫПУСТИЛ 59 ТЫС. Т НИКЕЛЯ ПРОТИВ 63 ТЫС. Т ГОДОМ РАНЕЕ - КОМПАНИЯ


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 123.12₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
67776,2025-01-27,"#GMKN
НОРНИКЕЛЬ В IV КВ. УВЕЛИЧИЛ ПРОИЗВОДСТВО ПАЛЛАДИЯ НА 11% Г/Г, ДО 606 ТЫС. УНЦИЙ - КОМПАНИЯ


[GMKN](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share) 123.14₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
67669,2025-01-22,"#Макро
**📊**** Динамика акций из индекса голубых фишек Мосбиржи с минимумов октября 2022 года**

Без учета дивидендов

**Лидеры роста:**
1️⃣ Хэдхантер +224% 
2️⃣ Полюс +200%
3️⃣ Мосбиржа +171%

**Лидеры падения:**
1️⃣ Норникель: -0.08%
2️⃣ Алроса: -14%
3️⃣ Газпром: -16%","['GMKN', 'ALRS']",[],"['ALRS', 'GMKN']",True,GMKN,Норникель,металлургия,industry
67658,2025-01-21,"#GMKN**
Накопленная дельта Норникеля внутри дня вернулась на максимум** — данные [Шпиона РЦБ](https://t.me/stockspy_bot)

С точки зрения классического технического анализа формируется пробой локального нисходящего тренда

Это может повлечь за собой рост к 126-127 руб",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
67645,2025-01-21,"#GMKN
**Индонезия сокращает производство никеля, чтобы поддержать цены на металл** — [Financial Times](https://www.ft.com/content/8e0de8a7-7a83-40d0-ac80-b508e233d589)

Индонезия, крупнейший мировой производитель никеля, планирует снизить добычу до 150–200 млн тонн в 2024 году (против 270 млн в 2023-м).

Это решение направлено на стабилизацию цен, которые за два года упали на 40% до $16 000 за тонну из-за переизбытка предложения.",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
67553,2025-01-16,"⬆️ **#GMKN**** 62.1M₽ +0.38%**

🔷 **Аномальный объем **
[**ГМК Норникель**](https://www.tinkoff.ru/invest/stocks/GMKN?utm_source=security_share)

Объём: 62.1M₽ (51717 лотов)
Покупка: 83% Продажа: 17%
Цена: 120.0₽

Изменение цены:
    на объеме: +0.38%
    за сегодня: +0.45%

Время: 2025-01-16 12:06:43
**Замечено Шпионом РЦБ.**
**Подключить: ****@StockSpy_bot**",['GMKN'],['GMKN'],[],False,GMKN,Норникель,металлургия,company_specific
67538,2025-01-15,"#GMKN
Динамика корзины металлов Норникеля с начала года

Медь — +9%
Палладий — +5%
Никель — +3.7%
Платина — +3%",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
67529,2025-01-15,"☺️😊😇🙂 **Справедливая цена акций ГМК** **Норникель (**[**GMKN**](https://neo.putinomics.ru/dashboard/GMKN/MOEX)**) 165 руб., потенциал роста +37%. **#оценка

😀 @AK47pfl",['GMKN'],[],['GMKN'],True,GMKN,Норникель,металлургия,industry
67527,2025-01-15,"#GMKN
**Индонезия планирует сократить добычу никеля**, **что сократит глобальное предложение на 35% и приведет к росту цен на металл** — [Bloomberg](https://www.bloomberg.com/news/articles/2025-01-09/indonesia-nickel-move-may-cut-global-supply-35-macquarie-says)

Индонезия, крупнейший мировой производитель никеля, рассматривает возможность сокращения квот на добычу в 2025 году, что может снизить глобальное предложение металла более чем на 35%. 

Планируемые квоты могут уменьшиться с 272 млн тонн до 150 млн тонн — снижение на 40% по сравнению с базовым прогнозом Macquarie. 

**2025 год может стать годом никеля. **Как ожидается, цены на металл будут расти за счет:
• Сильное сокращения предложения
• Стимулирующих экономических мер экономики
• Возможные тарифы США в отношении Китая.

🧠 **Снижение предложения способно поднять мировые цены, что положительно отразится на выручке и рентабельности Норникеля**, считает Мозговой центр Сигналов РЦБ.",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
67525,2025-01-15,"#GMKN
**Динамика акций Норникеля в долларах с 2005 года**",['GMKN'],['GMKN'],[],True,GMKN,Норникель,металлургия,company_specific
67524,2025-01-15,"**Переток капитала на российском рынке: от санкционных рисков к уникальным возможностям**. #аналитика 

В условиях текущих санкций и глобальных трендов инвесторы могут переоценить свои позиции. Компании, на которые санкции оказывают прямое воздействие, такие как НОВАТЭК ([NVTK](https://neo.putinomics.ru/dashboard/NVTK/MOEX)), теряют привлекательность. Западные ограничения уже затронули ключевые активы компании: Арктик СПГ-2, Криогаз-Высоцк и флот газовозов. Кроме того, экспорт СПГ сталкивается с ограничениями инфраструктуры и логистики. При текущей цене акций 997 рублей их фундаментальная стоимость оценивается **в 915 рублей, что предполагает снижение на 8%.**

На фоне этого капитал может перейти в акции компаний с меньшими санкционными рисками и уникальными конкурентными преимуществами. Примером является Норникель **(**[GMKN](https://neo.putinomics.ru/dashboard/GMKN/MOEX)) — мировой лидер в производстве никеля и палладия, востребованных в зеленой энергетике и высоких технологиях. **При текущей цене акций 124 рубля их потенциал роста оценивается в 37% — до 165 рублей.** Восстановление цен на промышленные металлы и низкие мультипликаторы делают Норникель интересным для инвесторов, ищущих стабильность и перспективы роста.

Российский рынок движется к концентрации капиталов в компаниях с уникальными активами и меньшей зависимостью от геополитических факторов.

😀 @AK47pfl","['NVTK', 'GMKN']",[],"['GMKN', 'NVTK']",False,GMKN,Норникель,металлургия,industry
