id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
50898,2025-01-12,"С начала 2015 года список 10 крупнейших российских компаний практически не изменился: вместо Полюса и Татнефти 10 лет назад в список входили Магнит и ВТБ. 

Большинство компаний как [тогда](https://t.me/headlines_for_traders/50884), так и сейчас являлись представителями нефтегазового сектора: 6 из 10 в 2015 году против 7 из 10 на текущий момент. 

Крупнейшей компанией в 2015 являлся [Газпром](https://t.me/headlines_for_traders/50890) с капитализацией ₽3.11 трлн ($55.3 млрд*). И хотя сейчас стоимость Газпрома в рублях снизилась до ₽2.94 трлн (-5.5%), в долларах капитализация упала практически в 2 раза - до $29 млрд**.

Совокупная капитализация 10 крупнейших компаний за 10 лет выросла с ₽14.2 трлн до ₽32.1 трлн (+127%) или с $252 млрд* до $316 млрд** (+26%).

[headlines_for_traders](https://t.me/headlines_for_traders)
__* по курсу ЦБ на 31.12.2014 = ₽56.3__
__** по курсу ЦБ на 10.01.2025 = ₽101.5__",['VTBR'],[],['VTBR'],True,VTBR,ВТБ,банк,industry,"С начала 2015 года список 10 крупнейших российских компаний практически не изменился: вместо Полюса и Татнефти 10 лет назад в список входили Магнит и ВТБ. Большинство компаний как тогда( так и сейчас являлись представителями нефтегазового сектора: 6 из 10 в 2015 году против 7 из 10 на текущий момент. Крупнейшей компанией в 2015 являлся . И хотя сейчас стоимость Газпрома в рублях снизилась до 2.94 трлн (-5.5), в долларах капитализация упала практически в 2 раза - до 29 млрд. Совокупная капитализация 10 крупнейших компаний за 10 лет выросла с 14.2 трлн до 32.1 трлн (127) или с 252 млрд до 316 млрд (26). headlines_for_traders( по курсу ЦБ на 31.12.2014 56.3 по курсу ЦБ на 10.01.2025 101.5"
50986,2025-01-14,"Глава ВТБ подтвердил прогноз по прибыли ВТБ в размере ₽550 млрд* в 2024 и ₽400 млрд** в 2025.

[interfax.ru](https://www.interfax.ru/business/1002808)
__* $5.4 млрд
** $3.9 млрд__",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,Глава ВТБ подтвердил прогноз по прибыли ВТБ в размере 550 млрд в 2024 и 400 млрд в 2025. interfax.ru( __ 5.4 млрд 3.9 млрд__
50965,2025-01-14,"**ВТБ (VTBR): -30.1% с начала 2024 года**

​[headlines_for_traders](https://t.me/headlines_for_traders)
#разбор_полётов",['VTBR'],[],['VTBR'],True,VTBR,ВТБ,банк,industry,ВТБ (VTBR): -30.1 с начала 2024 года headlines_for_traders( разбор_полётов
67506,2025-01-14,"#VTBR
**Костин подтвердил прогнозы ВТБ по прибыли на 2024 и 2025гг**
Глава ВТБ Андрей Костин подтвердил прогнозы по прибыли группы на 2024 и 2025 годы: по-прежнему планирует заработать 550 млрд рублей в прошлом году и порядка 400 млрд рублей в текущем.

[VTBR](https://www.tinkoff.ru/invest/stocks/VTBR?utm_source=security_share) 81.52₽

👉[Полная новость](http://telegra.ph/Kostin-podtverdil-prognozy-VTB-po-pribyli-na-2024-i-2025gg-01-14)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['VTBR'],['VTBR'],[],False,VTBR,ВТБ,банк,company_specific,VTBR Костин подтвердил прогнозы ВТБ по прибыли на 2024 и 2025гг Глава ВТБ Андрей Костин подтвердил прогнозы по прибыли группы на 2024 и 2025 годы: по-прежнему планирует заработать 550 млрд рублей в прошлом году и порядка 400 млрд рублей в текущем. VTBR( 81.52 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot
51069,2025-01-16,"**США частично разрешили операции с рядом российских банков, включая ""Санкт-Петербург"", ""Зенит"", Газпромбанк, ""Альфа-Банк"", Сбербанк, Совкомбанк, ВЭБ и ВТБ.**

[ria.ru](https://ria.ru/20250115/bank-1993903982.html)",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,"США частично разрешили операции с рядом российских банков, включая ""Санкт-Петербург"", ""Зенит"", Газпромбанк, ""Альфа-Банк"", Сбербанк, Совкомбанк, ВЭБ и ВТБ. ria.ru("
51226,2025-01-20,"**Андрей Костин (про замену SWIFT):**

● SWIFT надо убить просто-напросто. Это прямая утечка информации к нашим недругам. 

● Это чисто административное решение, договоренность двух сторон и немножко технологических решений. 

[kommersant.ru](https://www.kommersant.ru/doc/7443473)",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,"Андрей Костин (про замену SWIFT): SWIFT надо убить просто-напросто. Это прямая утечка информации к нашим недругам. Это чисто административное решение, договоренность двух сторон и немножко технологических решений. kommersant.ru("
51333,2025-01-22,"**ОЙЛ РЕСУРС ГРУПП – НОВЫЙ ВЫПУСК ОБЛИГАЦИЙ**

Ойл Ресурс Групп — российская нефтяная компания, занимается оптовыми поставками нефти и нефтепродуктов. Всего за несколько лет благодаря внедрению современных цифровых технологий компания нарастила свои обороты с **3 тыс. тонн** в 2014 году до **360 тыс. тонн за 9 месяцев 2024 года.**

Сегодня Ойл Ресурс Групп предлагает бензин, дизельное топливо, мазут, авиатопливо и современные нефтехимические продукты. В ноябре 2024 года Национальное Рейтинговое Агентство повысило кредитный рейтинг компании **до уровня BВ+|ru|**, прогноз стабильный.
Ойл Ресурс Групп – оптовый поставщик нефти и нефтепродуктов как на внутреннем рынке, так и на экспорт. 

У компании есть доступ к большим запасам углеводородов, собственный автопарк, она активно цифровизирует свою деятельность и внедряет современные технологии.
Нефтяная компания Ойл Ресурс Групп вышла зимой 2024 года с новым выпуском облигаций. 
На данный момент продано на** 395 791 (26,39% выпуска)**

Параметры:

•  объем выпуска – 1.5 млрд рублей
•  срок – 5 лет
•  ставка – 33% годовых
•  выплата – ежемесячно
•  доступно для неквалов
•  объем покупки на первичном размещении – любой
•  брокеры для первичной покупки – ФИНАМ, ВТБ, Альфа

[Подробнее](https://rusbonds.ru/bonds/238999/)

• Ойл Ресурс Групп прошлой весной успешно провел дебютное размещение облигаций на 1 млрд рублей, которое было распродано за три недели и вошло в топ-5 по объему торгов на рынке.

• EBITDA – 400 млн руб., рентабельность – 2.6%. Это выше, чем в среднем по отрасли в 2.0%.","['ROSN', 'VTBR']",[],"['ROSN', 'VTBR']",False,VTBR,ВТБ,банк,industry,"ОЙЛ РЕСУРС ГРУПП НОВЫЙ ВЫПУСК ОБЛИГАЦИЙ Ойл Ресурс Групп российская нефтяная компания, занимается оптовыми поставками нефти и нефтепродуктов. Всего за несколько лет благодаря внедрению современных цифровых технологий компания нарастила свои обороты с 3 тыс. тонн в 2014 году до 360 тыс. тонн за 9 месяцев 2024 года. Сегодня Ойл Ресурс Групп предлагает бензин, дизельное топливо, мазут, авиатопливо и современные нефтехимические продукты. В ноябре 2024 года Национальное Рейтинговое Агентство повысило кредитный рейтинг компании до уровня BВru, прогноз стабильный. Ойл Ресурс Групп оптовый поставщик нефти и нефтепродуктов как на внутреннем рынке, так и на экспорт. У компании есть доступ к большим запасам углеводородов, собственный автопарк, она активно цифровизирует свою деятельность и внедряет современные технологии. Нефтяная компания Ойл Ресурс Групп вышла зимой 2024 года с новым выпуском облигаций. На данный момент продано на 395 791 (26,39 выпуска) Параметры: объем выпуска 1.5 млрд рублей срок 5 лет ставка 33 годовых выплата ежемесячно доступно для неквалов объем покупки на первичном размещении любой брокеры для первичной покупки ФИНАМ, ВТБ, Альфа Подробнее( Ойл Ресурс Групп прошлой весной успешно провел дебютное размещение облигаций на 1 млрд рублей, которое было распродано за три недели и вошло в топ-5 по объему торгов на рынке. EBITDA 400 млн руб., рентабельность 2.6. Это выше, чем в среднем по отрасли в 2.0."
51379,2025-01-23,"«ВТБ Мои Инвестиции» добавили акции «ИКС 5» в топ-10 акций России

[quote.rbc.ru](https://www.rbc.ru/quote/news/article/6791db9b9a79472610e46ec2)",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,ВТБ Мои Инвестиции добавили акции ИКС 5 в топ-10 акций России quote.rbc.ru(
51350,2025-01-23,"ВТБ запустил переводы в лирах в любые банки Турции

[vedomosti.ru](https://www.vedomosti.ru/finance/articles/2025/01/23/1087833-vtb-zapustil-perevodi-v-lirah-v-lyubie-banki-turtsii)",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,ВТБ запустил переводы в лирах в любые банки Турции vedomosti.ru(
67702,2025-01-23,"#Банки
🏦 **Россияне все больше средств держат на вкладах** — Ведомости

Средний чек одного депозита на финансовом маркетплейсе «Финуслуги» вырос в 2024 г. почти на 22% – с 411 000 руб. в январе до 500 000 руб. к концу года, говорится в сообщении платформы. Рост среднего размера вклада фиксируют также в ВТБ, «Почта банке», Новикомбанке, Совкомбанке и «Абсолют банке».",['VTBR'],[],['VTBR'],False,VTBR,ВТБ,банк,industry,"Банки Россияне все больше средств держат на вкладах Ведомости Средний чек одного депозита на финансовом маркетплейсе Финуслуги вырос в 2024 г. почти на 22 с 411 000 руб. в январе до 500 000 руб. к концу года, говорится в сообщении платформы. Рост среднего размера вклада фиксируют также в ВТБ, Почта банке, Новикомбанке, Совкомбанке и Абсолют банке."
