id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
60106,2024-04-23 15:08:52+00:00,"#ALRS
**Госсобрание Якутии приняло закон об акциях АЛРОСА, исключающий вероятность снижения доли республики в ходе допэмиссии** — Интерфакс

Якутии принадлежит 25% акций, еще 8% акций находятся в собственности якутских улусов",['ALRS'],['ALRS'],['ALRS'],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Госсобрание Якутии приняло закон об акциях АЛРОСА, исключающий вероятность снижения доли республики в ходе допэмиссии Интерфакс Якутии принадлежит 25 акций, еще 8 акций находятся в собственности якутских улусов"
60277,2024-04-26 14:02:38+00:00,"#ALRS
**Алроса Придётся продать долю в ангольской Катоке, сделка обсуждается с инвесторами**",['ALRS'],['ALRS'],['ALRS'],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Алроса Придётся продать долю в ангольской Катоке, сделка обсуждается с инвесторами"
60804,2024-05-17 15:39:18+00:00,"#ALRS #Санкции
**США пересматривают санкции в отношении алмазов РФ из-за давления индустрии **— Reuters

Вашингтон отказался участвовать в рабочих заседаниях G7 по ужесточению контроля за происхождением попадающих на рынки G7 алмазов

Американский чиновник указал, что Индия, ОАЭ и ряд африканских стран открыто выразили обеспокоенность действиями G7. Кроме того, ограничения вызвали озабоченность у представителей алмазной индустрии в США.",['ALRS'],['ALRS'],['ALRS'],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Санкции США пересматривают санкции в отношении алмазов РФ из-за давления индустрии Reuters Вашингтон отказался участвовать в рабочих заседаниях G7 по ужесточению контроля за происхождением попадающих на рынки G7 алмазов Американский чиновник указал, что Индия, ОАЭ и ряд африканских стран открыто выразили обеспокоенность действиями G7. Кроме того, ограничения вызвали озабоченность у представителей алмазной индустрии в США."
60824,2024-05-20 08:56:25+00:00,Президент Белоруссии Лукашенко предложил Магаданской области создать СП по огранке алмазов — Интерфакс,['ALRS'],[],['ALRS'],False,ALRS,АК Алроса,алмазы,industry,Президент Белоруссии Лукашенко предложил Магаданской области создать СП по огранке алмазов Интерфакс
60915,2024-05-22 12:00:51+00:00,"#ALRS #Дивиденды
**💰**** Акционеры Алросы утвердили решение о выплате дивидендов 2.02 руб на акцию **

👁 **Опубликовано ранее в **[**Шпионе РЦБ**](https://t.me/stockspy_bot)",['ALRS'],['ALRS'],[],False,ALRS,АК Алроса,алмазы,company_specific,ALRS Дивиденды Акционеры Алросы утвердили решение о выплате дивидендов 2.02 руб на акцию Опубликовано ранее в Шпионе РЦБ(
61097,2024-05-28 09:04:49+00:00,"#ALRS #отчетность
**🖨**** Алроса: РСБУ 1кв2023**

Выручка: 99.6 млрд руб (+32% г/г)
Чистая прибыль 22.4 млрд руб (-8.2% г/г)

**👁**** Опубликовано быстрее в **[**Шпионе РЦБ**](https://t.me/stockspy_bot)",['ALRS'],['ALRS'],['ALRS'],True,ALRS,АК Алроса,алмазы,company_specific,ALRS отчетность Алроса: РСБУ 1кв2023 Выручка: 99.6 млрд руб (32 гг) Чистая прибыль 22.4 млрд руб (-8.2 гг) Опубликовано быстрее в Шпионе РЦБ(
61248,2024-06-01 08:06:39+00:00,"**👍**** Главное за неделю: отчетности**

**🖨**** Фосагро: МСФО 1кв2024**
Скорр. EBITDA 37.9 млрд руб (-23% г/г) 
Чистая прибыль 18.7 млрд руб (-33% г/г)

**🖨**** Алроса: РСБУ 1кв2023**
Чистая прибыль 22.4 млрд руб (-8.2% г/г)

**🖨**** Русгидро: МСФО 1квв2024**
Чистая прибыль 16.59 млрд руб (-39.3% г/г)

**🖨 Интер РАО: МСФО за 1кв2024**
Чистая прибыль 47.94 млрд руб (+17% г/г)

**🖨 Транснефть: МСФО за 1кв2024**
Чистая прибыль — 95.76 млрд руб (+5% г/г)

**🖨 Магнит: РСБУ 1кв2024**
Чистая прибыль 1.33 млрд руб (рост в 11 раз г/г)

**🖨 Аэрофлот: МСФО 1кв2024**
EBITDA 59.35 (+95.6% г/г)
Прибыль 1.1 млрд руб (годом ранее убыток 46.4 млрд)

**🖨**** Роснефть: МСФО 1кв2024**
Чистая прибыль 486 млрд руб (+92.8% кв/кв)","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'TATN', 'PHOR', 'ALRS', 'ROSN']",[],"['LKOH', 'ROSN', 'TATN', 'ALRS', 'SNGS', 'NVTK', 'PHOR', 'SIBN']",False,ALRS,АК Алроса,алмазы,industry,Главное за неделю: отчетности Фосагро: МСФО 1кв2024 Скорр. EBITDA 37.9 млрд руб (-23 гг) Чистая прибыль 18.7 млрд руб (-33 гг) Алроса: РСБУ 1кв2023 Чистая прибыль 22.4 млрд руб (-8.2 гг) Русгидро: МСФО 1квв2024 Чистая прибыль 16.59 млрд руб (-39.3 гг) Интер РАО: МСФО за 1кв2024 Чистая прибыль 47.94 млрд руб (17 гг) Транснефть: МСФО за 1кв2024 Чистая прибыль 95.76 млрд руб (5 гг) Магнит: РСБУ 1кв2024 Чистая прибыль 1.33 млрд руб (рост в 11 раз гг) Аэрофлот: МСФО 1кв2024 EBITDA 59.35 (95.6 гг) Прибыль 1.1 млрд руб (годом ранее убыток 46.4 млрд) Роснефть: МСФО 1кв2024 Чистая прибыль 486 млрд руб (92.8 квкв)
61823,2024-06-19 08:23:01+00:00,"#ALRS
Работа по строительству объектов рудника ""Мир-Глубокий"" Алросы идет согласно плану, добыча на руднике поможет сохранить компании лидерство на мировом рынке — глава Якутии Николаев

Ранее сообщалось, что Алроса может начать добычу алмазов на руднике ""Мир"" в 2032 году, годовая производительность рудника, по оценке компании, составит 2 млн тонн руды и около 3 млн карат алмазов. Капзатраты на строительство рудника ""Мир-Глубокий"" предварительно оценивались в 1.8-2 млрд долл.",['ALRS'],['ALRS'],['ALRS'],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Работа по строительству объектов рудника ""Мир-Глубокий"" Алросы идет согласно плану, добыча на руднике поможет сохранить компании лидерство на мировом рынке глава Якутии Николаев Ранее сообщалось, что Алроса может начать добычу алмазов на руднике ""Мир"" в 2032 году, годовая производительность рудника, по оценке компании, составит 2 млн тонн руды и около 3 млн карат алмазов. Капзатраты на строительство рудника ""Мир-Глубокий"" предварительно оценивались в 1.8-2 млрд долл."
61957,2024-06-21 05:45:20+00:00,"#ALRS #Санкции
🇯🇵 Правительство Японии расширило антироссийские санкционные списки, добавив туда 11 физических лиц и 42 организации из РФ, в том числе в отношении Алросы — Ведомости",['ALRS'],['ALRS'],[],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Санкции Правительство Японии расширило антироссийские санкционные списки, добавив туда 11 физических лиц и 42 организации из РФ, в том числе в отношении Алросы Ведомости"
61979,2024-06-21 10:13:57+00:00,"#ALRS
**Импорт алмазов в Индию в мае вырос на 25% г/г, экспорт бриллиантов был на 8% ниже — GJEPC**",['ALRS'],['ALRS'],['ALRS'],False,ALRS,АК Алроса,алмазы,company_specific,"ALRS Импорт алмазов в Индию в мае вырос на 25 гг, экспорт бриллиантов был на 8 ниже GJEPC"
