id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
59954,2024-04-18 08:07:04+00:00,"#PHOR #Отчетность
**🖨 Фосагро: производственные результаты 1кв2024**

Производство агрохимической продукции: 3 млн т (+7% г/г)
Производство фосфорных удобрений и кормовых фосфатов: 2.26 млн т (+9% г/г)

Общие продажи 3.1 млн т (+11.4% г/г)",['PHOR'],['PHOR'],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,company_specific,PHOR Отчетность Фосагро: производственные результаты 1кв2024 Производство агрохимической продукции: 3 млн т (7 гг) Производство фосфорных удобрений и кормовых фосфатов: 2.26 млн т (9 гг) Общие продажи 3.1 млн т (11.4 гг),0.0,0.0,1.0,0.0,0.0,neutral,neutral,True,False,False,False,False,False,False,True,2,neutral
60028,2024-04-20 08:02:25+00:00,"**👍**** Главное на прошедшей неделе**

**🧠**** Мозговой центр Сигналов РЦБ:**
**• **[**Открыл **](https://t.me/cbrstocks/59903)**идею по акциям Россети МР ****#MSRS**
Цель: 1.578
Срок: 3 месяца
Цена открытия: 1.4345 руб

**• **[**Открыл**](https://t.me/cbrstocks/59996)** идею на шорт фьючерса на Новатэк NOTK-6.24 **
Цель: 115 000 руб
Срок: июнь
Цена открытия: 131 715 руб
**
• **[**Удвоился**](https://t.me/cbrstocks/60004)** в идее по Русагро ****#AGRO**
Цель: 1700 руб.
Средняя цена: 1460.5 руб.
Срок: август 2024

• **Подтвердил актуальность идеи по ГК Позитив **на фоне [позитивного сентимента](https://t.me/cbrstocks/59854) и [притока средств](https://t.me/cbrstocks/59992) инвесторов после разморозки SPO ASTR #POSI

**💰 Дивиденды**
**• СД Акрона **[**рекомендовал**](https://t.me/cbrstocks/59829)** выплатить 427 руб на акцию за 2023 год.** 
Доходность 2.4%

• **СД ТМК **[**рекомендовал**](https://t.me/cbrstocks/59983)** дивиденды финальные 9.51 руб./акция** за 2023 год
Доходность 4%

**• СД Инарктики 19 апреля **[**рассмотрел**](https://t.me/cbrstocks/59850)** дивиденды за 2023 год**
Решение еще не было опубликовано. Аналитики ожидают 33.6 руб на акцию (доходность 3.7%)

**• СД Алросы **[**рекомендовал**](https://t.me/cbrstocks/59860)** дивиденды за 2023 год — 2.02 руб на акцию**
Доходность 2.64%

**• СД Татнефти 23 апреля **[**обсудит**](https://t.me/cbrstocks/59898)** финальные дивиденды за 2023 ****#TATN**** ****#TATNP**
Консенсус-прогноз аналитиков 26.6 руб на акцию, доходность 3.7%

**• ВСМПО-АВИСМА проведет ГОСА по дивидендам 18 апреля ****#VSMO****
**Рекомендации СД по дивидендам нет

**• Северсталь **[**может раскрыть**](https://t.me/cbrstocks/59933)** рекомендацию выплате квартальных дивидендов 23 апреля**

**• Акционеры ЛСР **[**утвердили**](https://t.me/cbrstocks/59932)** дивиденд за 2023 год — 100 руб на акцию** #LSRG
Доходность 8.9%

**🖨**** Отчетности**
• **ЛСР: **[**результаты**](https://t.me/cbrstocks/59838)** за 1кв2024** #LSRG**
**Продажи: 32 млрд руб (+23.1% г/г)

• **НЛМК: **[**МСФО**](https://t.me/cbrstocks/59847)** 2023** #NLMK
Выручка 933 млрд руб (+4% г/г) 
Чистая прибыль 209 млрд руб (+26% г/г)

•** X5 Group: **[**операционные результаты**](https://t.me/cbrstocks/59849)** за 1кв2024** #FIVE
Выручка — 882.2 млрд руб (+26.9% г/г) 
LFL продажи +14.8% 

**• ММК: **[**производственные результаты**](https://t.me/cbrstocks/59949)** 1кв2024** #MAGN
Выплавка стали 2.97 млн т (-4.7% кв/кв) 
Продажи  2.73 млн т (-5.5% кв/кв)

**•  Фосагро: **[**производственные результаты**](https://t.me/cbrstocks/59954)** 1кв2024** #PHOR
Общие продажи 3.1 млн т (+11.4% г/г)

**• Яндекс **[**объявил**](https://t.me/cbrstocks/59995)** о публикации отчетности 26 апреля** #YNDX
Это будет первая отчетность МКПАО Яндекс

**💸 IPO/SPO**
•** Астра **[**провела**](https://t.me/cbrstocks/59987)** SPO по 555 руб
**Объем сделки составил 11.7 млрд руб
Допвыпуска акций не было — доли акционеров не размывались.

**• МТС Банк **[**установил**](https://t.me/cbrstocks/59985)** диапазон цены размещения на IPO: 2350-2500 руб на акцию**
Акции начнут торговаться 25 апреля. Сообщается, что книга заявок на участие в IPO переподписана в 2 раза.","['MTSS', 'NVTK', 'PHOR', 'MAGN', 'TATN']","['TATN', 'MAGN', 'PHOR']","['MTSS', 'NVTK', 'PHOR', 'MAGN']",False,PHOR,ФосАгро,химическая промышленность,company_specific,"Главное на прошедшей неделе Мозговой центр Сигналов РЦБ: Открыл ( по акциям Россети МР MSRS Цель: 1.578 Срок: 3 месяца Цена открытия: 1.4345 руб Открыл( идею на шорт фьючерса на Новатэк NOTK-6.24 Цель: 115 000 руб Срок: июнь Цена открытия: 131 715 руб Удвоился( в идее по Русагро AGRO Цель: 1700 руб. Средняя цена: 1460.5 руб. Срок: август 2024 Подтвердил актуальность идеи по ГК Позитив на фоне позитивного сентимента( и притока средств( инвесторов после разморозки SPO ASTR POSI Дивиденды СД Акрона рекомендовал( выплатить 427 руб на акцию за 2023 год. Доходность 2.4 СД ТМК рекомендовал( дивиденды финальные 9.51 руб.акция за 2023 год Доходность 4 СД Инарктики 19 апреля рассмотрел( дивиденды за 2023 год Решение еще не было опубликовано. Аналитики ожидают 33.6 руб на акцию (доходность 3.7) СД Алросы рекомендовал( дивиденды за 2023 год 2.02 руб на акцию Доходность 2.64 СД Татнефти 23 апреля обсудит( финальные дивиденды за 2023 TATN TATNP Консенсус-прогноз аналитиков 26.6 руб на акцию, доходность 3.7 ВСМПО-АВИСМА проведет ГОСА по дивидендам 18 апреля VSMO Рекомендации СД по дивидендам нет Северсталь может раскрыть( рекомендацию выплате квартальных дивидендов 23 апреля Акционеры ЛСР утвердили( дивиденд за 2023 год 100 руб на акцию LSRG Доходность 8.9 Отчетности ЛСР: результаты( за 1кв2024 LSRG Продажи: 32 млрд руб (23.1 гг) НЛМК: МСФО( 2023 NLMK Выручка 933 млрд руб (4 гг) Чистая прибыль 209 млрд руб (26 гг) X5 Group: операционные результаты( за 1кв2024 FIVE Выручка 882.2 млрд руб (26.9 гг) LFL продажи 14.8 ММК: производственные результаты( 1кв2024 MAGN Выплавка стали 2.97 млн т (-4.7 квкв) Продажи 2.73 млн т (-5.5 квкв) Фосагро: производственные результаты( 1кв2024 PHOR Общие продажи 3.1 млн т (11.4 гг) Яндекс объявил( о публикации отчетности 26 апреля YNDX Это будет первая отчетность МКПАО Яндекс IPOSPO Астра провела( SPO по 555 руб Объем сделки составил 11.7 млрд руб Допвыпуска акций не было доли акционеров не размывались. МТС Банк установил( диапазон цены размещения на IPO: 2350-2500 руб на акцию Акции начнут торговаться 25 апреля. Сообщается, что книга заявок на участие в IPO переподписана в 2 раза.",0.06584772826244739,0.0,0.9561015144917018,0.04389848550829826,0.032923864131223696,neutral,positive,True,True,False,True,False,False,False,True,4,positive
60103,2024-04-23 14:29:06+00:00,"#Политика
🇬🇧 Британия переведет оборонную промышленность в режим **войны** — премьер-министр Сунак",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,industry,Политика Британия переведет оборонную промышленность в режим войны премьер-министр Сунак,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
60278,2024-04-26 16:01:07+00:00,"#PHOR [PHOR](https://www.tinkoff.ru/invest/stocks/PHOR?utm_source=security_share)
СОВЕТ ДИРЕКТОРОВ ФОСАГРО РАССМОТРИТ ВОПРОС О ДИВИДЕНДАХ ЗА 2023Г НА ОДНОМ ИЗ БЛИЖАЙШИХ ЗАСЕДАНИЙ - КОМПАНИЯ

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['PHOR'],['PHOR'],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,company_specific,PHOR PHOR( СОВЕТ ДИРЕКТОРОВ ФОСАГРО РАССМОТРИТ ВОПРОС О ДИВИДЕНДАХ ЗА 2023Г НА ОДНОМ ИЗ БЛИЖАЙШИХ ЗАСЕДАНИЙ - КОМПАНИЯ Замечено Шпионом РЦБ. Подключить: StockSpy_bot,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,True,False,True,True,False,False,True,3,neutral
60316,2024-04-29 05:43:08+00:00,"#Удобрения #PHOR #AKRN
**Кабмин продлил квоты на вывоз из России минудобрений по 30 ноября** — Ведомости

Общий объем экспортной квоты составит свыше 19.7 млн т, в том числе для азотных удобрений – более 12.4 млн т, для сложных – около 7.3 млн т. 

Текущая квота на экспорт в 16,95 млн т действует с 1 декабря 2023 г. до 31 мая 2024 г.

Российская ассоциация производителей удобрений летом прошлого года предлагала отменить квоты на экспорт. Но Минпромторг в феврале 2024 г. поддержал только упрощение оформления документов на вывоз удобрений.",['PHOR'],['PHOR'],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,company_specific,"Удобрения PHOR AKRN Кабмин продлил квоты на вывоз из России минудобрений по 30 ноября Ведомости Общий объем экспортной квоты составит свыше 19.7 млн т, в том числе для азотных удобрений более 12.4 млн т, для сложных около 7.3 млн т. Текущая квота на экспорт в 16,95 млн т действует с 1 декабря 2023 г. до 31 мая 2024 г. Российская ассоциация производителей удобрений летом прошлого года предлагала отменить квоты на экспорт. Но Минпромторг в феврале 2024 г. поддержал только упрощение оформления документов на вывоз удобрений.",0.15000000000000002,0.0,0.9,0.1,0.275,neutral,positive,False,False,False,False,False,False,False,False,1,positive
60486,2024-05-08 05:39:07+00:00,"#PHOR
**Латинская Америка стала для Фосагро крупнейшим экспортным рынком** — Ведомости

В 2023 г. увеличила поставки удобрений в страны Латинской Америки в 1.5 раза до 3.2 млн т. Это 37% всего экспорта компании.",['PHOR'],['PHOR'],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,company_specific,PHOR Латинская Америка стала для Фосагро крупнейшим экспортным рынком Ведомости В 2023 г. увеличила поставки удобрений в страны Латинской Америки в 1.5 раза до 3.2 млн т. Это 37 всего экспорта компании.,0.140625,0.0,0.90625,0.09375,0.0703125,neutral,positive,False,False,False,False,False,False,False,False,1,positive
60494,2024-05-08 08:19:16+00:00,"#FESH
**За январь-апрель перевозки контейнеров по железной дороге **[**выросли**](https://t.me/gruz0potok/6225)** на 9.4%, до 2.57 млн TEU, в т.ч. груженых контейнеров - на 7.6%, до 1.85 млн TEU (26.8 млн тонн).**

Вместе с зерном и удобрениями контейнеры остаются главным драйвером на железной дороге. В этом году погрузка этих грузов достигла максимальных показателей в истории.",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,industry,FESH За январь-апрель перевозки контейнеров по железной дороге . Вместе с зерном и удобрениями контейнеры остаются главным драйвером на железной дороге. В этом году погрузка этих грузов достигла максимальных показателей в истории.,0.12096774193548389,0.0,0.9193548387096774,0.08064516129032259,0.26048387096774195,neutral,positive,False,False,False,False,False,False,False,False,1,positive
60758,2024-05-17 05:53:05+00:00,"#Уголь #Нефтянка #Удобрения
**Грузооборот российских портов сокращается все быстрее** — Коммерсантъ

Темпы снижения грузооборота российских портов ускоряются. По итогам января—апреля перевалка год к году сократилась на 4.3% против падения на 3.3% за первый квартал. Основные потери пришлись на уголь и нефтепродукты, экспорт которых снизился из-за эмбарго и ремонтов на НПЗ. 

Наибольший прирост показали удобрения, спрос на которые стимулируют низкие цены.

Наиболее серьезные потери грузооборота наблюдались в Азово-Черноморском бассейне (АЧБ), где обработка грузов год к году сократилась почти на 7 млн тонн в основном за счет угля. 

В Дальневосточном бассейне показатель снизился на 2.5 млн тонн, в Балтийском — на 2.2 млн тонн, в Арктическом — на 2 млн тонн год к году.

Заметнее всего в тоннаже упала перевалка каменного угля — на 15%, или на 10.5 млн тонн, до 59.5 млн тонн.",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,industry,"Уголь Нефтянка Удобрения Грузооборот российских портов сокращается все быстрее Коммерсантъ Темпы снижения грузооборота российских портов ускоряются. По итогам январяапреля перевалка год к году сократилась на 4.3 против падения на 3.3 за первый квартал. Основные потери пришлись на уголь и нефтепродукты, экспорт которых снизился из-за эмбарго и ремонтов на НПЗ. Наибольший прирост показали удобрения, спрос на которые стимулируют низкие цены. Наиболее серьезные потери грузооборота наблюдались в Азово-Черноморском бассейне (АЧБ), где обработка грузов год к году сократилась почти на 7 млн тонн в основном за счет угля. В Дальневосточном бассейне показатель снизился на 2.5 млн тонн, в Балтийском на 2.2 млн тонн, в Арктическом на 2 млн тонн год к году. Заметнее всего в тоннаже упала перевалка каменного угля на 15, или на 10.5 млн тонн, до 59.5 млн тонн.",-0.13037109375000003,0.12674967447916669,0.8334147135416666,0.03983561197916667,0.134814453125,neutral,negative,True,False,False,False,False,False,False,True,2,negative
60972,2024-05-23 14:06:54+00:00,"📚 **P/E 2024 года российских экспортёров.** #аналитика

**Недооценённые акции**
✍️ Самые недоценённые - нефтяники
✍️ Топ-2 по потенциалу роста до среднего P/E: Роснефть (ROSN), Лукойл (LKOH)
✍️ При этом нефтяники наименее подвержены санкциям (российская нефть too-big-to-sanction) и стабильно платят дивиденды
✍️ Оценка по P/E 2024 года: **Роснефть 4.0х, Лукойл 4.5х**

**Дорогие акции**
✍️ Самые дорогие акции экспортёров - металлурги, удобрения, газ
✍️ И это при том, что: многие из них подвержены риску санкций (Новатэк, Норникель, Русал) или не платят дивиденды (Норникель, Распадская, Русал)
✍️ Оценка по P/E 2024 года: Норникель 7.7х, Новатэк 7.0х

__*в расчёте P/E использована прибыль 2024 года из консенсус-прогноза__

😀 @AK47pfl","['GMKN', 'NVTK', 'PHOR', 'GAZP', 'ROSN', 'SIBN', 'LKOH', 'RUAL', 'SNGS', 'TATN']",[],"['GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'PHOR', 'SIBN', 'RUAL']",True,PHOR,ФосАгро,химическая промышленность,industry,"PE 2024 года российских экспортёров. аналитика Недооценённые акции Самые недоценённые - нефтяники Топ-2 по потенциалу роста до среднего PE: Роснефть (ROSN), Лукойл (LKOH) При этом нефтяники наименее подвержены санкциям (российская нефть too-big-to-sanction) и стабильно платят дивиденды Оценка по PE 2024 года: Роснефть 4.0х, Лукойл 4.5х Дорогие акции Самые дорогие акции экспортёров - металлурги, удобрения, газ И это при том, что: многие из них подвержены риску санкций (Новатэк, Норникель, Русал) или не платят дивиденды (Норникель, Распадская, Русал) Оценка по PE 2024 года: Норникель 7.7х, Новатэк 7.0х в расчёте PE использована прибыль 2024 года из консенсус-прогноза AK47pfl",0.14516129032258063,0.02688172043010753,0.8494623655913979,0.12365591397849462,0.2725806451612903,neutral,positive,True,True,False,False,False,False,False,True,3,positive
61076,2024-05-27 16:36:20+00:00,"СОВЕТ ДИРЕКТОРОВ ""ФОСАГРО"" РЕКОМЕНДОВАЛ РАССМОТРЕТЬ 3 ВАРИАНТА ДИВИДЕНДОВ: 165 РУБ. НА АКЦИЮ, 234 РУБ. НА АКЦИЮ И 309 РУБ. НА АКЦИЮ - КОМПАНИЯ

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химическая промышленность,industry,"СОВЕТ ДИРЕКТОРОВ ""ФОСАГРО"" РЕКОМЕНДОВАЛ РАССМОТРЕТЬ 3 ВАРИАНТА ДИВИДЕНДОВ: 165 РУБ. НА АКЦИЮ, 234 РУБ. НА АКЦИЮ И 309 РУБ. НА АКЦИЮ - КОМПАНИЯ Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.07758620689655174,0.0,0.9482758620689655,0.05172413793103449,0.03879310344827587,neutral,positive,False,True,False,True,True,False,False,True,3,positive
