id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
61356,2024-06-05 12:25:42+00:00,"#RUAL
Русал обсуждает добычу бокситов в Сьерра-Леоне — РИА",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Русал обсуждает добычу бокситов в Сьерра-Леоне РИА,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61789,2024-06-18 11:46:13+00:00,"#RUAL
**Уголовное дело завели на двух руководителей Русала за коммерческий подкуп глав структурных подразделений в Красноярске** — СК — РИА Новости",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Уголовное дело завели на двух руководителей Русала за коммерческий подкуп глав структурных подразделений в Красноярске СК РИА Новости,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61973,2024-06-21 08:51:25+00:00,"#RUAL
Русал направит не менее 20 млрд руб. на импортозамещение систем автоматизации — сообщение компании",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Русал направит не менее 20 млрд руб. на импортозамещение систем автоматизации сообщение компании,0.375,0.0,0.75,0.25,0.1875,positive,positive,False,False,False,False,False,False,False,False,1,positive
62137,2024-06-26 08:22:58+00:00,"#RUAL
**Индия впервые поставила алюминий в Россию **— РИА со ссылкой на данные индийской таможни.

Согласно проведенным подсчетам, в апреле Индия продала российским компаниям 44.8 тысячи тонн необработанного алюминия на $16.5 млн. 

При этом сама Россия является крупным экспортером этого металла — по итогам 2023 года страна была второй в мире с поставками на $6.5 млрд.",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Индия впервые поставила алюминий в Россию РИА со ссылкой на данные индийской таможни. Согласно проведенным подсчетам, в апреле Индия продала российским компаниям 44.8 тысячи тонн необработанного алюминия на 16.5 млн. При этом сама Россия является крупным экспортером этого металла по итогам 2023 года страна была второй в мире с поставками на 6.5 млрд.",0.0833333333333333,0.0,0.9444444444444444,0.0555555555555555,0.2416666666666666,neutral,positive,False,False,False,False,False,False,True,True,1,positive
62426,2024-07-03 13:17:10+00:00,"#Макро
Трансграничные расчеты с каждым годом будут дороже — Дерипаска",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Макро Трансграничные расчеты с каждым годом будут дороже Дерипаска,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
62428,2024-07-03 13:20:01+00:00,"#Макро
Долговой рынок и рынок облигаций может вырасти минимум в 4 раза — это наш козырь — Дерипаска",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Макро Долговой рынок и рынок облигаций может вырасти минимум в 4 раза это наш козырь Дерипаска,0.05,0.0,0.96875,0.03125,0.025,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
62429,2024-07-03 13:20:58+00:00,"#Макро
Мы все видели, какой может быть экономика мечты (2005-06 гг). Мы сможем опять построить экономику мечты. Важно сохранить частный бизнес — Дерипаска",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Макро Мы все видели, какой может быть экономика мечты (2005-06 гг). Мы сможем опять построить экономику мечты. Важно сохранить частный бизнес Дерипаска",0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,True,True,1,neutral
62993,2024-07-18 09:29:52+00:00,"#Металлурги
**Алюминий, никель обновили многомесячные минимумы ввиду роста предложения  **— Reuters

Алюминиевый контракт на Шанхайской фьючерсной бирже снизился на 0.13% до 19 760 юаней за тонну, обновив минимум с 28 марта.

Цена на алюминий с поставкой через три месяца на Лондонской бирже металлов в ходе торгов снизились до $2394 — до самого низкого уровня с 3 апреля.","['RUAL', 'GMKN']",[],"['GMKN', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Металлурги Алюминий, никель обновили многомесячные минимумы ввиду роста предложения Reuters Алюминиевый контракт на Шанхайской фьючерсной бирже снизился на 0.13 до 19 760 юаней за тонну, обновив минимум с 28 марта. Цена на алюминий с поставкой через три месяца на Лондонской бирже металлов в ходе торгов снизились до 2394 до самого низкого уровня с 3 апреля.",0.2454545454545454,0.0,0.8363636363636364,0.1636363636363636,0.3227272727272727,positive,positive,False,False,False,False,False,False,False,False,1,positive
63497,2024-08-05 05:35:08+00:00,"#RUAL
Санкт-Петербургская международная товарно-сырьевая биржа предложила правительству запустить на своей площадке торговлю** **«низкоуглеродным» алюминием бренда «Русала» — Коммерсантъ",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Санкт-Петербургская международная товарно-сырьевая биржа предложила правительству запустить на своей площадке торговлю низкоуглеродным алюминием бренда Русала Коммерсантъ,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
63993,2024-08-22 18:57:21+00:00,"⬇️📉 **#RUAL**** 50.8M₽ -3.91%**

🔷🔶 **Аномальный объем и изменение цены **
[**РУСАЛ**](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share)

Объём: 50.8M₽ (163977 лотов)
Покупка: 37% Продажа: 63%
Цена: 31.0₽

Изменение цены:
    на объеме: -3.91%
    за сегодня: -8.73%

Время: 2024-08-22 21:56:53
**Замечено Шпионом РЦБ.**
**Подключить: ****@StockSpy_bot**",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL 50.8M -3.91 Аномальный объем и изменение цены РУСАЛ( Объём: 50.8M (163977 лотов) Покупка: 37 Продажа: 63 Цена: 31.0 Изменение цены: на объеме: -3.91 за сегодня: -8.73 Время: 2024-08-22 21:56:53 Замечено Шпионом РЦБ. Подключить: StockSpy_bot,-0.1285714285714285,0.0857142857142857,0.9142857142857144,0.0,-0.0642857142857142,neutral,negative,False,False,False,True,False,False,False,True,2,negative
64131,2024-08-27 12:13:07+00:00,"#Макро
🇨🇦 **Канада вводит 100%-ные пошлины на китайские электромобили, 25%-ные — на сталь и алюминий** — Интерфакс","['MAGN', 'RUAL']",[],"['MAGN', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Макро Канада вводит 100-ные пошлины на китайские электромобили, 25-ные на сталь и алюминий Интерфакс",0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
64196,2024-08-29 05:28:08+00:00,"#RUAL #Отчетность
🖨 Русал: операционные и финансовые результаты 1П2024",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: операционные и финансовые результаты 1П2024,0.0,0.0,1.0,0.0,0.0,neutral,neutral,True,False,False,False,False,False,False,True,2,neutral
64200,2024-08-29 07:03:07+00:00,"#ENPG #RUAL #VTBR
**Чистая прибыль En+ Group по МСФО в I полугодии выросла на 44,6%, до $957 млн**
Чистая прибыль En+ Group по МСФО в I полугодии 2024 г. выросла на 44,6% по сравнению с аналогичным периодом прошлого года, до $957 млн, сообщила компания.

[ENPG](https://www.tinkoff.ru/invest/stocks/ENPG?utm_source=security_share) 341.5₽
[RUAL](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share) 33.575₽
[VTBR](https://www.tinkoff.ru/invest/stocks/VTBR?utm_source=security_share) 97.36₽

👉[Полная новость](http://telegra.ph/CHistaya-pribyl-En-Group-po-MSFO-v-I-polugodii-vyrosla-na-446-do-957-mln-08-29)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['VTBR', 'RUAL']","['RUAL', 'VTBR']",[],False,RUAL,Русал,металлургия,company_specific,"ENPG RUAL VTBR Чистая прибыль En Group по МСФО в I полугодии выросла на 44,6, до 957 млн Чистая прибыль En Group по МСФО в I полугодии 2024 г. выросла на 44,6 по сравнению с аналогичным периодом прошлого года, до 957 млн, сообщила компания. ENPG( 341.5 RUAL( 33.575 VTBR( 97.36 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.2105263157894737,0.0,0.8596491228070176,0.1403508771929825,0.1052631578947368,positive,positive,True,False,False,True,False,False,False,True,3,positive
64202,2024-08-29 07:39:09+00:00,"#RUAL #Отчетность 
🖨 **Русал: Отчетность по МСФО за 1п2024**

Чистый долг вырос с $5.8 млрд до $6.4 млрд

Денежный поток от операционной деятельности стал отрицательным — -$0.4 млрд (годом раннее +$0.2 млрд)

__В 1п2024 неопределенность в мировой экономике и слабый спрос, ухудшение конъюктуры и новые ограничения для российского металла на мировых рынках, прежде всего премиальных, а также слабость мировых цен продолжали оказывать давление на операционные и финансовые показатели Компании__",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,"RUAL Отчетность Русал: Отчетность по МСФО за 1п2024 Чистый долг вырос с 5.8 млрд до 6.4 млрд Денежный поток от операционной деятельности стал отрицательным -0.4 млрд (годом раннее 0.2 млрд) В 1п2024 неопределенность в мировой экономике и слабый спрос, ухудшение конъюктуры и новые ограничения для российского металла на мировых рынках, прежде всего премиальных, а также слабость мировых цен продолжали оказывать давление на операционные и финансовые показатели Компании",-0.05,0.0522388059701492,0.9029850746268656,0.044776119402985,0.175,neutral,neutral,True,False,False,True,False,False,False,True,3,neutral
64204,2024-08-29 08:20:28+00:00,"‼️ **Сегодня — важнейший день для российского рынка акций.** #мнение

Сегодня будут опубликованы отчётности Лукойла ([LKOH](https://neo.putinomics.ru/dashboard/LKOH/MOEX)), Роснефти ([ROSN](https://neo.putinomics.ru/dashboard/ROSN/MOEX)) и Газпрома ([GAZP](https://neo.putinomics.ru/dashboard/GAZP/MOEX)).

**Сильные отчёты нефтянки могут стать разворотной точкой для рынка.**

Также сегодня отчитываются: Самолет ([SMLT](https://neo.putinomics.ru/dashboard/SMLT/MOEX)), Промомед (PRMD), АФК Система ([AFKS](https://neo.putinomics.ru/dashboard/AFKS/MOEX)), Аэрофлот ([AFLT](https://neo.putinomics.ru/dashboard/AFLT/MOEX)), Мать и дитя ([MDMG](https://neo.putinomics.ru/dashboard/MDMG/MOEX)), Русал ([RUAL](https://neo.putinomics.ru/dashboard/RUAL/MOEX)), РусГидро ([HYDR](https://neo.putinomics.ru/dashboard/HYDR/MOEX)), Эталон ([ETLN](https://neo.putinomics.ru/dashboard/ETLN/MOEX)), ЮГК (UGLD).

😀 @AK47pfl","['NVTK', 'AFKS', 'RUAL', 'GAZP', 'SIBN', 'LKOH']",[],"['GAZP', 'LKOH', 'NVTK', 'SIBN', 'AFKS', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Сегодня важнейший день для российского рынка акций. мнение Сегодня будут опубликованы отчётности Лукойла (LKOH( Роснефти (ROSN( и Газпрома (GAZP( Сильные отчёты нефтянки могут стать разворотной точкой для рынка. Также сегодня отчитываются: Самолет (, АФК Система (. AK47pfl",0.05,0.0,0.9857142857142858,0.0142857142857142,0.025,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
64210,2024-08-29 09:52:44+00:00,"#ENPG #GMKN #RUAL
En+ после роста утром на отчетности перешел к снижению вслед за Русалом и Норникелем

__En+ владеет Русалом__","['RUAL', 'GMKN']","['GMKN', 'RUAL']",['RUAL'],True,RUAL,Русал,металлургия,company_specific,ENPG GMKN RUAL En после роста утром на отчетности перешел к снижению вслед за Русалом и Норникелем En владеет Русалом,0.0,0.175,0.65,0.175,0.0,neutral,neutral,True,False,False,False,False,False,False,True,2,neutral
64213,2024-08-29 10:33:37+00:00,"#RUAL #Бонды
Русал 12 сентября проведет сбор заявок на два выпуска бондов с привязкой к ключевой ставке общим объемом от 20 млрд руб — Интерфакс",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Бонды Русал 12 сентября проведет сбор заявок на два выпуска бондов с привязкой к ключевой ставке общим объемом от 20 млрд руб Интерфакс,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
