id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
61248,2024-06-01 08:06:39+00:00,"**👍**** Главное за неделю: отчетности**

**🖨**** Фосагро: МСФО 1кв2024**
Скорр. EBITDA 37.9 млрд руб (-23% г/г) 
Чистая прибыль 18.7 млрд руб (-33% г/г)

**🖨**** Алроса: РСБУ 1кв2023**
Чистая прибыль 22.4 млрд руб (-8.2% г/г)

**🖨**** Русгидро: МСФО 1квв2024**
Чистая прибыль 16.59 млрд руб (-39.3% г/г)

**🖨 Интер РАО: МСФО за 1кв2024**
Чистая прибыль 47.94 млрд руб (+17% г/г)

**🖨 Транснефть: МСФО за 1кв2024**
Чистая прибыль — 95.76 млрд руб (+5% г/г)

**🖨 Магнит: РСБУ 1кв2024**
Чистая прибыль 1.33 млрд руб (рост в 11 раз г/г)

**🖨 Аэрофлот: МСФО 1кв2024**
EBITDA 59.35 (+95.6% г/г)
Прибыль 1.1 млрд руб (годом ранее убыток 46.4 млрд)

**🖨**** Роснефть: МСФО 1кв2024**
Чистая прибыль 486 млрд руб (+92.8% кв/кв)","['NVTK', 'ROSN', 'TATN', 'PHOR', 'SNGS', 'SIBN', 'ALRS', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'ALRS', 'SNGS', 'NVTK', 'PHOR', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,Главное за неделю: отчетности Фосагро: МСФО 1кв2024 Скорр. EBITDA 37.9 млрд руб (-23 гг) Чистая прибыль 18.7 млрд руб (-33 гг) Алроса: РСБУ 1кв2023 Чистая прибыль 22.4 млрд руб (-8.2 гг) Русгидро: МСФО 1квв2024 Чистая прибыль 16.59 млрд руб (-39.3 гг) Интер РАО: МСФО за 1кв2024 Чистая прибыль 47.94 млрд руб (17 гг) Транснефть: МСФО за 1кв2024 Чистая прибыль 95.76 млрд руб (5 гг) Магнит: РСБУ 1кв2024 Чистая прибыль 1.33 млрд руб (рост в 11 раз гг) Аэрофлот: МСФО 1кв2024 EBITDA 59.35 (95.6 гг) Прибыль 1.1 млрд руб (годом ранее убыток 46.4 млрд) Роснефть: МСФО 1кв2024 Чистая прибыль 486 млрд руб (92.8 квкв),0.4542840984070129,0.0384579130926571,0.6202281082100104,0.3413139786973324,0.2271420492035064,positive,positive,True,False,False,False,False,False,False,True,2,positive
61255,2024-06-03 06:06:51+00:00,"#Нефтянка
🛢 **Страны ОПЕК+ согласовали квоты на добычу нефти до конца 2025 года** — Ведомости

Решение альянса поддержит цены на нефть на уровне $80–90/барр.

Единственное изменение касается квоты ОАЭ, следует из приложения к коммюнике. С января по сентябрь 2025 г. она постепенно увеличится на 300 000 барр./сутки до 3.5 млн барр./сутки. 

Квота России сохранится на уровне 9.95 млн барр./сутки, Саудовской Аравии – 10.5 барр./сутки. С учетом увеличения квоты ОАЭ общий предельный уровень добычи нефти стран ОПЕК+ составляет 39.7 млн барр./сутки. ","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,"Нефтянка Страны ОПЕК согласовали квоты на добычу нефти до конца 2025 года Ведомости Решение альянса поддержит цены на нефть на уровне 8090барр. Единственное изменение касается квоты ОАЭ, следует из приложения к коммюнике. С января по сентябрь 2025 г. она постепенно увеличится на 300 000 барр.сутки до 3.5 млн барр.сутки. Квота России сохранится на уровне 9.95 млн барр.сутки, Саудовской Аравии 10.5 барр.сутки. С учетом увеличения квоты ОАЭ общий предельный уровень добычи нефти стран ОПЕК составляет 39.7 млн барр.сутки.",0.0584415584415584,0.0,0.961038961038961,0.0389610389610389,0.0292207792207792,neutral,positive,False,False,False,False,False,False,False,False,1,positive
61291,2024-06-03 15:16:11+00:00,"#SIBN #BANE #ROSN #TATN #LKOH
📊 Акции Газпром нефти необоснованно упали сильнее акций других нефтяников, считает Мозговой центр Сигналов РЦБ","['NVTK', 'ROSN', 'TATN', 'GAZP', 'SIBN', 'LKOH']","['SIBN', 'ROSN', 'TATN', 'LKOH']","['GAZP', 'NVTK', 'SIBN']",True,LKOH,Лукойл,нефтегаз,company_specific,"SIBN BANE ROSN TATN LKOH Акции Газпром нефти необоснованно упали сильнее акций других нефтяников, считает Мозговой центр Сигналов РЦБ",0.0789473684210526,0.0,0.9473684210526316,0.0526315789473684,0.0394736842105263,neutral,positive,False,False,False,True,False,False,False,True,2,positive
61387,2024-06-06 07:38:52+00:00,"#Нефтянка 
🛢 РФ не видит возможности достижения пика спроса на нефть в ближайшее годы — зампред правительства РФ Новак","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,Нефтянка РФ не видит возможности достижения пика спроса на нефть в ближайшее годы зампред правительства РФ Новак,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61415,2024-06-06 14:00:37+00:00,"НОВАК: ВСЕ СХОДЯТСЯ К ТОМУ, ЧТО СПРОС НА НЕФТЬ В 2024Г ВЫРАСТЕТ НА 1,5-2 МЛН Б/С, В 2025Г ВЫРАСТЕТ ЕЩЕ НА 1,5 МЛН Б/С

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,"НОВАК: ВСЕ СХОДЯТСЯ К ТОМУ, ЧТО СПРОС НА НЕФТЬ В 2024Г ВЫРАСТЕТ НА 1,5-2 МЛН БС, В 2025Г ВЫРАСТЕТ ЕЩЕ НА 1,5 МЛН БС Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,True,False,False,False,True,2,neutral
61684,2024-06-14 09:58:27+00:00,"#Политика #Нефтянка
🇬🇧 Министр иностранных дел Великобритании Кэмерон предлагает задерживать танкеры, перевозящие российскую нефть — Corriere della Sera","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,"Политика Нефтянка Министр иностранных дел Великобритании Кэмерон предлагает задерживать танкеры, перевозящие российскую нефть Corriere della Sera",0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61692,2024-06-14 10:45:24+00:00,"[**Шпион**](https://t.me/stockspy_bot?start=promo_time)** сигналит о начале крупных покупок в акциях ЛУКОЙЛа ****$LKOH**** 🔥 **

Акции ЛУКОЙЛа находились под давлением после дивидендной отсечки. Сказалась и негативная рыночная конъектура, и снижение нефтяных котировок и укрепление рубля. Ну а финалом разумеется стала паническая санкционная распродажа, которая отправила котировки к 7000₽ 👀

Сейчас, цена $LKOH снова выглядит привлекательно, кроме того у компании есть драйверы роста ☝️

Какие❓
1️⃣ **Потенциальный принудительный выкуп акций компании у нерезидентов
2️⃣ Возврат к росту нефтяных котировок
3️⃣ Потенциальное ослабление рубля на фоне покупок валюты по бюджетному правилу**

И конечно не стоит забывать о восстановлении широкого рынка 👍 

Напомним также, что акции $LKOH до сих пор не закрыли дивидендный ГЭП в районе 8000₽, и это и будет Нашей основной целью 🎯 

Хотите знать какие еще бумаги покупают или продают крупнейшие телеграм каналы❓Тогда подключайте [Шпиона по СКИДКЕ,](https://t.me/c/1164849828/20684) воспользовавшись [**ПРОМОКОДом от АТТ **](https://t.me/stockspy_bot?start=promo_time)😉

[https://t.me/stockspy_bot?start=promo_time](https://t.me/stockspy_bot?start=promo_time)

[**👉 ПОДКЛЮЧИТЬСЯ**](https://t.me/stockspy_bot?start=promo_time)",['LKOH'],[],['LKOH'],True,LKOH,Лукойл,нефтегаз,industry,"Шпион( сигналит о начале крупных покупок в акциях ЛУКОЙЛа LKOH Акции ЛУКОЙЛа находились под давлением после дивидендной отсечки. Сказалась и негативная рыночная конъектура, и снижение нефтяных котировок и укрепление рубля. Ну а финалом разумеется стала паническая санкционная распродажа, которая отправила котировки к 7000 Сейчас, цена LKOH снова выглядит привлекательно, кроме того у компании есть драйверы роста Какие 1 Потенциальный принудительный выкуп акций компании у нерезидентов 2 Возврат к росту нефтяных котировок 3 Потенциальное ослабление рубля на фоне покупок валюты по бюджетному правилу И конечно не стоит забывать о восстановлении широкого рынка Напомним также, что акции LKOH до сих пор не закрыли дивидендный ГЭП в районе 8000, и это и будет Нашей основной целью Хотите знать какие еще бумаги покупают или продают крупнейшие телеграм каналыТогда подключайте Шпиона по СКИДКЕ,( воспользовавшись ПРОМОКОДом от АТТ ( ПОДКЛЮЧИТЬСЯ(",0.1189722426366668,0.0241392956074396,0.8724065803606761,0.1034541240318842,0.0594861213183334,neutral,positive,False,True,False,False,False,False,False,True,2,positive
61742,2024-06-17 12:10:35+00:00,"#Нефтянка 
🛢 Цены на нефть Urals FOB в июне (первые 15 дней) колеблются в диапазоне $63.6-63.7 за барр по сравнению с $65.3-65.6 за барр в мае — Интерфакс со ссылкой на данные Argus","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,LKOH,Лукойл,нефтегаз,industry,Нефтянка Цены на нефть Urals FOB в июне (первые 15 дней) колеблются в диапазоне 63.6-63.7 за барр по сравнению с 65.3-65.6 за барр в мае Интерфакс со ссылкой на данные Argus,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61795,2024-06-18 13:57:29+00:00,"#Нефтянка
📊 Нефть Brent выше $84 — максимум за 3 недели","['NVTK', 'ROSN', 'TATN', 'SNGS', 'SIBN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",True,LKOH,Лукойл,нефтегаз,industry,Нефтянка Нефть Brent выше 84 максимум за 3 недели,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
61824,2024-06-19 08:42:51+00:00,"#SNSG
**Мозговой Центр Сигналов отмечает необоснованную перепроданность обычки Сургутнефтегаза с начала торговой недели** **по сравнению с другими акциями из нефтегазового сектора.**

В случае разворота рынка и валюты в сторону роста акции обычка Суругтнефтегаза может быстро нивелировать отставание от других акций из нефтегазового сектора.

#NVTK #GAZP #LKOH #ROSN #SIBN #SNGSP","['NVTK', 'ROSN', 'GAZP', 'SNGS', 'SIBN', 'LKOH']","['NVTK', 'GAZP', 'LKOH', 'ROSN', 'SIBN']","['GAZP', 'SNGS', 'NVTK']",True,LKOH,Лукойл,нефтегаз,company_specific,SNSG Мозговой Центр Сигналов отмечает необоснованную перепроданность обычки Сургутнефтегаза с начала торговой недели по сравнению с другими акциями из нефтегазового сектора. В случае разворота рынка и валюты в сторону роста акции обычка Суругтнефтегаза может быстро нивелировать отставание от других акций из нефтегазового сектора. NVTK GAZP LKOH ROSN SIBN SNGSP,0.1530612244897959,0.0,0.8979591836734694,0.1020408163265306,0.0765306122448979,neutral,positive,False,False,False,False,False,False,False,False,1,positive
