id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
69246,2025-03-28 14:33:45+00:00,"**👍**** Что было сегодня**

🇷🇺🇨🇳 **Лaврoв 1 aпреля **[**прoведет**](https://t.me/cbrstocks/69217)** в Мoскве перегoвoры с глaвoй МИД КНР, стoрoны oбсудят пути урегулирoвaния нa Укрaине** — МИД РФ

🖨 **Акрон: **[**РСБУ**](https://t.me/cbrstocks/69221)** за 2024**
Чистая прибыль: 15.76 млрд руб (-84% г/г)

⛽️ **Минобороны **[**заявило**](https://t.me/cbrstocks/69223)**, что ГИС «Суджа» уничтожена из-за удара ВСУ**

💰 **СД Таттелеком рекомендовал**[** дивиденды**](https://t.me/cbrstocks/69226)** за 2024 год — 0.03775 руб на акцию**

🇷🇺🇹🇷 **Путин и Эрдoгaн **[**oбсудили**](https://t.me/cbrstocks/69227)** вoзoбнoвление зернoвoй сделки** — Кремль

🖨** Генетико: **[**РСБУ**](https://t.me/cbrstocks/69229)** 2024**
Чистый убыток 13.29 млн руб (годом ранее убыток 35.16 млн)

🖨 **НМТП: **[**РСБУ**](https://t.me/cbrstocks/69235)** за 2024**
Чистая прибыль 38.67 млрд руб (+31.6% г/г)

🖨 **НКНХ: **[**МСФО**](https://t.me/cbrstocks/69240)** 2024**
Чистая прибыль 30.75 млрд руб (+84.8 г/г)

💰** СД «Селигдара» рекомендовал **[**не выплачивать**](https://t.me/cbrstocks/69242)** дивиденды по итогам 2024**

💰** СД «Русолово» рекомендовал **[**не выплачивать**](https://t.me/cbrstocks/69244)** дивиденды по итогам 2024**",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry
69231,2025-03-28 10:44:01+00:00,"#OZON #MBNK
ЦБ РФ включил Озон банк в список значимых на рынке платежных услуг, исключил МТС-банк",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry
69226,2025-03-28 10:03:11+00:00,"#TTLK #Дивиденды
💰 СД Таттелеком рекомендовал дивиденд за 2024 год 0.03775 руб на акцию

Доходность 4.6%",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry
69156,2025-03-26 14:53:31+00:00,"**👍**** Что было сегодня**

🖨 **Аренадата: **[МСФО](https://t.me/cbrstocks/69126)** 2024**
Управленческая чистая прибыль: 2.2 млрд руб (+62% г/г)

🖨** Новабев: **[**МСФО**](https://t.me/cbrstocks/69127)** 2024**
Чистая прибыль: 4.58 млрд руб (-43% г/г)

🖨 **Результаты банков по **[**РСБУ**](https://t.me/cbrstocks/69128)** за январь-февраль 2025: 
**
**Совкомбанк: у**быток 12.14 млрд руб (годом ранее прибыль 6,44 млрд)
**ВТБ: ч**истая прибыль 39.61 млрд руб (+29% г/г)
**МТС-Банк: ч**истая прибыль 171.6 млн руб (снижение в 9,6 раза)

**⚡️**** В портах ЕС **[**начал действовать**](https://t.me/cbrstocks/69131)** запрет на оказание услуг перевалки российского СПГ** —  Ведомости

**🚗**** Официальные продажи авто Lixiang **[**начнутся**](https://t.me/cbrstocks/69133)** в РФ во II квартале** — Известия

**⚡️**** Ведущие энерготрейдеры Gunvor и Mercuria Energy **[сочли возможным](https://t.me/cbrstocks/69134)** возвращение в Россию** — РБК

🖨 **Русснефть:**[** МСФО**](https://t.me/cbrstocks/69142)** 2024**
Чистая прибыль 54.34 млрд руб (+165% г/г)

**🇭🇺****🇷🇺**** Венгрия и РФ**[ **дoгoвoрились**](https://t.me/cbrstocks/69140)** o рaсширении сoтрудничествa в сферaх, не зaтрoнутых сaнкциями ** — министр иностранных дел Венгрии Сийярто

**⚡️**** В Москве **[**задержан**](https://t.me/cbrstocks/69143)** основатель агрохолдинга «Русагро» и экс-сенатор от Белгородской области Вадим Мошкович, **его** **подозревают в мошенничестве в особо крупном размере. В офисах агрохолдинга проходят обыски.**

🖨 ЭсЭфАй: **[**РСБУ**](https://t.me/cbrstocks/69150)** 2024
Чистая прибыль: 22.47 млрд руб (+231% г/г)**","['NVTK', 'MTSS', 'SIBN', 'TATN', 'SNGS', 'VTBR', 'ROSN', 'LKOH']",[],"['LKOH', 'ROSN', 'TATN', 'MTSS', 'SNGS', 'VTBR', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry
69128,2025-03-26 08:00:10+00:00,"#Банки #Отчетность
Результаты банков по РСБУ за январь-февраль 2025

**Совкомбанк** #SVCB
Убыток 12.14 млрд руб (годом ранее прибыль 6.44 млрд)

**ВТБ** #VTBR
Чистая прибыль: 39.61 млрд руб (+29% г/г)
**
МТС-Банк ****#MBNK****
**Чистая прибыль: 171.6 млн руб (снижение в 9.6 раза)","['VTBR', 'MTSS']",['VTBR'],"['MTSS', 'VTBR']",False,MTSS,МТС,телекоммуникации,industry
68692,2025-03-05 06:57:02+00:00,"#MTSS
МТС В IV КВ. НАРАСТИЛА OIBDA НА 6,6% - ДО 60,4 МЛРД РУБ. (КОНСЕНСУС 59,93 МЛРД РУБ.) - ОТЧЕТ


[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 246.75₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific
68689,2025-03-05 06:46:40+00:00,"ЧИСТАЯ ПРИБЫЛЬ МТС-БАНКА ПО МСФО В 2024 ГОДУ СНИЗИЛАСЬ ДО 12,4 МЛРД РУБ. С 12,5 МЛРД РУБ. ГОДОМ РАНЕЕ - ОТЧЕТНОСТЬ


**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry
68674,2025-03-04 12:39:51+00:00,"#MTSS
**КОНСЕНСУС: МТС в IV кв. нарастила выручку на 13,6%, до 190,7 млрд руб., OIBDA - на 5,7%**
ПАО ""МТС"" в IV квартале 2024 года получило выручку в 190,73 млрд рублей, что на 13,6% выше показателя аналогичного периода 2023 года, таков консенсус-прогноз ""Интерфакса"", составленный на основе прогнозов аналитиков 8 инвесткомпаний и банков.

[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 245.65₽

👉[Полная новость](http://telegra.ph/KONSENSUS-MTS-v-IV-kv-narastila-vyruchku-na-136-do-1907-mlrd-rub-OIBDA---na-57-03-04-3)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific
68592,2025-02-28 07:18:01+00:00,"#Макро
**Международные инвесторы активно ищут пути обхода антироссийских санкций для покупки российских активов** — Bloomberg

Инвесторы скупают ""все, что имеет даже тончайшую связь с Россией"". По его данным, акции ""Русала"" на Гонконгской фондовой бирже в феврале выросли на 75%. Акции австрийского банка Raiffeisen и венгерского OTP выросли в текущем году на 35% и 11% соответственно. ","['MTSS', 'RUAL']",[],"['MTSS', 'RUAL']",False,MTSS,МТС,телекоммуникации,industry
68530,2025-02-26 12:56:18+00:00,"#RTKM #RTKMP
**Новая стратегия Ростелекома может быть вынесена на утверждение совета директоров во II полугодии** — компания",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry
