id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
59771,2024-04-12 08:04:26+00:00,"#Нефтянка
**🛢**** Отчет МЭА**

• Прогноз роста спроса на нефть в мире в 2024 году понижен на 130 тыс. б/с, до 1.2 млн б/с. В следующем году рост замедлится до 1.1 млн б/с

• Страны ОПЕК+ в марте превысили план по добыче нефти на 500 тыс. б/с с учетом добровольных сокращений

• Увеличение добычи нефти в США, Бразилии, Канаде и Гайане может покрыть весь рост спроса в 2024 и 2025 годах","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,"Нефтянка Отчет МЭА Прогноз роста спроса на нефть в мире в 2024 году понижен на 130 тыс. бс, до 1.2 млн бс. В следующем году рост замедлится до 1.1 млн бс Страны ОПЕК в марте превысили план по добыче нефти на 500 тыс. бс с учетом добровольных сокращений Увеличение добычи нефти в США, Бразилии, Канаде и Гайане может покрыть весь рост спроса в 2024 и 2025 годах",0.3246268656716418,0.04477611940298508,0.6940298507462686,0.2611940298507463,0.3623134328358209,positive,positive,True,False,False,False,False,False,False,True,2,positive
59785,2024-04-12 10:24:25+00:00,"#Теханализ 
💡 **Текущие ожидания отдела Теханализа Сигналов РЦБ:**

**__Проценты считаются с момента публикации поста с техническим анализом__**
[
Яндекс — +81% ](https://t.me/cbrstocks/56301) (цель 4185)
[Полюс — +25%](https://t.me/cbrstocks/58941) (цели: 16 000, 18 700)
[Аэрофлот — +24.5%](https://t.me/cbrstocks/58944) (цели: 75, 98, 121)
[ТЗА — +9%](https://t.me/cbrstocks/58716) (цель: 329)
[Индекс Мосбиржи — +3.6%](https://t.me/cbrstocks/58935) (цель: 4300)
[ММК — +3.5%](https://t.me/cbrstocks/59335) (цели: 71, 79)
[Инарктика — +3%](https://t.me/cbrstocks/58953) (цель: 1050)
[Русагро — +2.5%](https://t.me/cbrstocks/58938) (цель: 1690)
[Магнит — +2.1%](https://t.me/cbrstocks/59427) (цель: 13 000)
[Самолет — +1.2%](https://t.me/cbrstocks/59341) (цель: 5800)
[Транснефть — 0%](https://t.me/cbrstocks/58937) (цель: 2380)
[Сегежа — -6.5%](https://t.me/cbrstocks/57504) (цели 6.5 руб, 11.4)","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,Теханализ Текущие ожидания отдела Теханализа Сигналов РЦБ: Проценты считаются с момента публикации поста с техническим анализом Яндекс 81 ( (цель 4185),0.0,0.0,1.0,0.0,0.0,neutral,neutral,True,False,False,True,False,False,False,True,3,neutral
59801,2024-04-12 14:06:01+00:00,"#Нефтянка
**🛢**** Танкеры с российской нефтью и нефтепродуктами заблокированы в море из-за новых санкций США против Ирана **— LSEG

В список судов, подпавших под новые санкции США, входят три танкера, принявшие на борт российские нефтепродукты в феврале-марте, и танкер с нефтью.","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,"Нефтянка Танкеры с российской нефтью и нефтепродуктами заблокированы в море из-за новых санкций США против Ирана LSEG В список судов, подпавших под новые санкции США, входят три танкера, принявшие на борт российские нефтепродукты в феврале-марте, и танкер с нефтью.",0.0,0.10256410256410257,0.7948717948717948,0.10256410256410257,0.2,neutral,neutral,False,False,False,True,False,False,True,True,2,neutral
59808,2024-04-12 16:40:58+00:00,"#SIBN #Отчетность
**🖨**** Газпром нефть: РСБУ 2023**

Выручка 3.5 трлн руб (+3.2% г/г)
Чистая прибыль 637.5 млрд руб (-16% г/г)","['NVTK', 'GAZP', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",['SIBN'],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,SIBN Отчетность Газпром нефть: РСБУ 2023 Выручка 3.5 трлн руб (3.2 гг) Чистая прибыль 637.5 млрд руб (-16 гг),0.9078947368421053,0.0,0.39473684210526316,0.6052631578947368,0.6539473684210526,very positive,positive,True,False,False,False,False,False,False,True,3,positive
59958,2024-04-18 09:29:09+00:00,"#Нефтянка #Газ
Акции нефтяников выглядят привлекательнее газовых компаний по трем параметрам:

• Риск санкций
• Дивдоходность
• Мультипликатор P/E

Федор Наумов, PFL Advisors на вебинаре Мосбиржи по нефтегазовой отрасли 
#ROSN #LKOH #SIBN #TATN #GAZP #NVTK","['NVTK', 'GAZP', 'SIBN', 'ROSN', 'LKOH', 'TATN']","['ROSN', 'LKOH', 'SIBN', 'TATN', 'GAZP', 'NVTK']","['GAZP', 'NVTK']",True,ROSN,Роснефть,нефтегаз,company_specific,"Нефтянка Газ Акции нефтяников выглядят привлекательнее газовых компаний по трем параметрам: Риск санкций Дивдоходность Мультипликатор PE Федор Наумов, PFL Advisors на вебинаре Мосбиржи по нефтегазовой отрасли ROSN LKOH SIBN TATN GAZP NVTK",-0.09375,0.078125,0.90625,0.015625,-0.046875,neutral,negative,False,False,False,False,False,False,False,False,1,negative
60000,2024-04-19 10:30:51+00:00,"#Политика
🇷🇺** G7 заявила, что будет подрывать будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть **— заявление глав МИД","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,"Политика G7 заявила, что будет подрывать будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть заявление глав МИД",0.30000000000000004,0.0,0.8,0.2,0.35000000000000003,positive,positive,False,False,False,False,False,False,False,False,1,positive
60014,2024-04-19 12:31:51+00:00,"#Нефтянка
📊 **Основная валюта платежа за российскую нефть — дирхам ОАЭ, индийская рупия не используется **—[ Институт энергетики и финансов](https://t.me/IEFnotes)","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",True,ROSN,Роснефть,нефтегаз,industry,"Нефтянка Основная валюта платежа за российскую нефть дирхам ОАЭ, индийская рупия не используется Институт энергетики и финансов(",0.3529411764705883,0.0,0.7647058823529411,0.23529411764705888,0.37647058823529417,positive,positive,True,False,False,False,False,False,False,True,2,positive
60040,2024-04-22 07:29:05+00:00,"#FLOT #Санкции
🇪🇺 Следующий пакет санкций Евросоюза должен включать шаги против теневого флота танкеров, перевозящих российскую нефть в обход санкций — глава МИД Швеции","['NVTK', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,"FLOT Санкции Следующий пакет санкций Евросоюза должен включать шаги против теневого флота танкеров, перевозящих российскую нефть в обход санкций глава МИД Швеции",0.44318181818181823,0.0,0.7045454545454546,0.29545454545454547,0.4215909090909091,positive,positive,False,False,False,True,False,False,True,True,3,positive
60043,2024-04-22 07:56:21+00:00,"#Газ #NVTK
🇷🇺 Риски развития отрасли СПГ в РФ — сборник
**
📌 **США [могут ввести](https://t.me/AK47pfl/17458) санкции против действующих российских СПГ-проектов уже в 2025 году.
**📌 **[Мнение](https://t.me/cbrstocks/59966) Goldman Sachs о влиянии будущего предложения СПГ на мировые цены.
**📌**Общая мощность по производству СПГ в США [удвоится](https://t.me/cbrstocks/59994) к 2027 году.
**📌** Новатэк [проигрывает](https://t.me/cbrstocks/59997) конкуренцию по доставке СПГ в Китай.
📌G7 будет [подрывать](https://t.me/cbrstocks/60000) будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть.
📌Страны ЕС [намерены](https://t.me/cbrstocks/60036) включить в 14-й пакет антироссийских санкций запрет на поставки СПГ.","['NVTK', 'GAZP', 'ROSN', 'SIBN', 'LKOH', 'SNGS', 'TATN']",['NVTK'],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,ROSN,Роснефть,нефтегаз,industry,Газ NVTK Риски развития отрасли СПГ в РФ сборник США могут ввести( санкции против действующих российских СПГ-проектов уже в 2025 году. Мнение( Goldman Sachs о влиянии будущего предложения СПГ на мировые цены. Общая мощность по производству СПГ в США удвоится( к 2027 году. Новатэк проигрывает( конкуренцию по доставке СПГ в Китай. G7 будет подрывать( будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть. Страны ЕС намерены( включить в 14-й пакет антироссийских санкций запрет на поставки СПГ.,-0.05,0.07692307692307693,0.8717948717948718,0.05128205128205129,0.17500000000000002,neutral,neutral,False,False,False,True,False,False,True,True,2,neutral
60107,2024-04-23 15:31:57+00:00,"#GAZP #NVTK #ROSN #Санкции
США продолжат вводить санкции против энергетического сектора России и связанной с ним инфраструктуры, в том числе завода СПГ в Усть-Луге и Восток Ойл — администрация президента США","['ROSN', 'GAZP', 'NVTK']","['GAZP', 'NVTK', 'ROSN']",[],False,ROSN,Роснефть,нефтегаз,company_specific,"GAZP NVTK ROSN Санкции США продолжат вводить санкции против энергетического сектора России и связанной с ним инфраструктуры, в том числе завода СПГ в Усть-Луге и Восток Ойл администрация президента США",0.2,0.0,0.8666666666666667,0.13333333333333333,0.30000000000000004,neutral,positive,False,False,False,True,False,False,True,True,2,positive
