id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
50982,2025-01-14,"**SberCIB исключил бумаги «Роснефти» и «Совкомфлота» из топа российских дивидендных акций**

Текущий топ акций по див. доходности:

Банк «Санкт-Петербург» — 15.4%
Татнефть — 13.9%
ЛУКОЙЛ — 13.7%
Сбер — 12.9%
Фосагро — 12.9%
НЛМК — 12.4%
Транснефть — 12.3%

[rbc.ru](https://www.rbc.ru/quote/news/article/6785507e9a794707895d81b0?from=copy)","['PHOR', 'TATN', 'LKOH']",[],"['LKOH', 'PHOR', 'TATN']",False,PHOR,ФосАгро,химия,industry,SberCIB исключил бумаги Роснефти и Совкомфлота из топа российских дивидендных акций Текущий топ акций по див. доходности: Банк Санкт-Петербург 15.4 Татнефть 13.9 ЛУКОЙЛ 13.7 Сбер 12.9 Фосагро 12.9 НЛМК 12.4 Транснефть 12.3 rbc.ru(
67674,2025-01-22,"#Удобрения
Экспорт удобрений по сети РЖД в 2024 вырос до 36.2 млн тонн (+18% г/г)",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химия,industry,Удобрения Экспорт удобрений по сети РЖД в 2024 вырос до 36.2 млн тонн (18 гг)
67708,2025-01-23,"#Санкции #Газ #Удобрения
**В Бельгии заявили, что в 16-й пакет санкций ЕС должны войти СПГ и удобрения **— ТАСС

Трубопроводный газ, СПГ и удобрения из России должны попасть под санкции ЕС, а все ранее введенные **санкции должны еще долго оставаться в силе, вне зависимости от установления мира на Украине** — премьер Бельгии","['PHOR', 'NVTK']",[],"['NVTK', 'PHOR']",False,PHOR,ФосАгро,химия,industry,"Санкции Газ Удобрения В Бельгии заявили, что в 16-й пакет санкций ЕС должны войти СПГ и удобрения ТАСС Трубопроводный газ, СПГ и удобрения из России должны попасть под санкции ЕС, а все ранее введенные санкции должны еще долго оставаться в силе, вне зависимости от установления мира на Украине премьер Бельгии"
67819,2025-01-28,"#Удобрения
Замглавы Минпромторга отметил рекордные объемы производства минеральных удобрений – в прошлом году было произведено 63 миллиона тонн.",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химия,industry,Удобрения Замглавы Минпромторга отметил рекордные объемы производства минеральных удобрений в прошлом году было произведено 63 миллиона тонн.
67842,2025-01-30,"#Удобрения
**Экспорт удобрений из России за год вырос на 13%**, до 42 млн т — Ведомости

Его поддерживает умеренный рост мировых цен на фоне низкой себестоимости производства. 

Выросли поставки за рубеж калийных удобрений. Их экспорт увеличился на 31% до 13,3 млн т. На 2-м месте по темпам роста оказалось основное удобрение азотной группы – карбамид. За год поставки выросли на 4% до 9,7 млн т. Экспорт аммиачной селитры снизился на 5% до 3,4 млн т, поставки фосфорных удобрений – на 3% до 4,8 млн т.",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химия,industry,"Удобрения Экспорт удобрений из России за год вырос на 13, до 42 млн т Ведомости Его поддерживает умеренный рост мировых цен на фоне низкой себестоимости производства. Выросли поставки за рубеж калийных удобрений. Их экспорт увеличился на 31 до 13,3 млн т. На 2-м месте по темпам роста оказалось основное удобрение азотной группы карбамид. За год поставки выросли на 4 до 9,7 млн т. Экспорт аммиачной селитры снизился на 5 до 3,4 млн т, поставки фосфорных удобрений на 3 до 4,8 млн т."
68202,2025-02-13,"#Политика
**Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки**  — обозреватель Bloomberg

— Европейский газ, нефть, уголь, уран
— Зерно, удобрения
— Палладий, алюминий, никель","['PHOR', 'RUAL']",[],"['PHOR', 'RUAL']",True,PHOR,ФосАгро,химия,industry,"Политика Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки обозреватель Bloomberg Европейский газ, нефть, уголь, уран Зерно, удобрения Палладий, алюминий, никель"
68208,2025-02-13,"#PHOR
**КОНСЕНСУС: Скорр. EBITDA ФосАгро в IV квартале выросла на 6%, FCF оказался отрицательным**
Аналитики, опрошенные ""Интерфаксом"", ожидают роста скорректированной EBITDA ""ФосАгро"" за IV квартал 2024 года на 6% к предыдущему кварталу и на 30% год к году, до 48,1 млрд рублей.

[PHOR](https://www.tinkoff.ru/invest/stocks/PHOR?utm_source=security_share) 6876.0₽

👉[Полная новость](http://telegra.ph/KONSENSUS-Skorr-EBITDA-FosAgro-v-IV-kvartale-vyrosla-na-6-FCF-okazalsya-otricatelnym-02-13-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['PHOR'],['PHOR'],[],False,PHOR,ФосАгро,химия,company_specific,"PHOR КОНСЕНСУС: Скорр. EBITDA ФосАгро в IV квартале выросла на 6, FCF оказался отрицательным Аналитики, опрошенные ""Интерфаксом"", ожидают роста скорректированной EBITDA ""ФосАгро"" за IV квартал 2024 года на 6 к предыдущему кварталу и на 30 год к году, до 48,1 млрд рублей. PHOR( 6876.0 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
68220,2025-02-13,"НОВАК ПОРУЧИЛ ВЕДОМСТВАМ ПРОРАБОТАТЬ ВОПРОС ИНДЕКСАЦИИ ПРЕДЕЛЬНЫХ ЦЕН НА МИНУДОБРЕНИЯ ДЛЯ РОССИЙСКОГО АПК В ЦЕЛЯХ КОМПЕНСАЦИИ РОСТА СЕБЕСТОИМОСТИ ИХ ПРОИЗВОДСТВА


**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химия,industry,НОВАК ПОРУЧИЛ ВЕДОМСТВАМ ПРОРАБОТАТЬ ВОПРОС ИНДЕКСАЦИИ ПРЕДЕЛЬНЫХ ЦЕН НА МИНУДОБРЕНИЯ ДЛЯ РОССИЙСКОГО АПК В ЦЕЛЯХ КОМПЕНСАЦИИ РОСТА СЕБЕСТОИМОСТИ ИХ ПРОИЗВОДСТВА Замечено Шпионом РЦБ. Подключить: StockSpy_bot
68271,2025-02-14,"#PHOR [ФосАгро](https://www.tinkoff.ru/invest/stocks/PHOR?utm_source=security_share)
💰 **Решения СД**

Текущая цена: 6849.0 ₽

Часть чистой прибыли Общества, полученной по результатам 2024 года, направить на выплату **дивидендов** по акциям Общества в размере 171 рубль на каждую обыкновенную именную бездокументарную акцию.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=1PxHYDkAwkKZwkdHRW2OSw-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['PHOR'],['PHOR'],[],False,PHOR,ФосАгро,химия,company_specific,"PHOR ФосАгро( Решения СД Текущая цена: 6849.0 Часть чистой прибыли Общества, полученной по результатам 2024 года, направить на выплату дивидендов по акциям Общества в размере 171 рубль на каждую обыкновенную именную бездокументарную акцию. Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
68389,2025-02-20,"#Удобрения
Экспорт удобрений по железной дороге в январе 2025 года вырос в 1.4 раза к январю прошлого года. 

Такую динамику обеспечил в том числе рост спроса со стороны европейских импортеров из-за возможных санкций на российскую продукцию",['PHOR'],[],['PHOR'],False,PHOR,ФосАгро,химия,industry,Удобрения Экспорт удобрений по железной дороге в январе 2025 года вырос в 1.4 раза к январю прошлого года. Такую динамику обеспечил в том числе рост спроса со стороны европейских импортеров из-за возможных санкций на российскую продукцию
