id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
55462,2025-04-10,"❕ Движения >5% по итогам вчерашнего дня:

   `TRMK    ТМК ао       +9.64%`
   `VTBR    ВТБ ао       +8.15%`
   `SMLT    Самолет ао   +7.50%`
   `AFKS    Система ао   +7.19%`
   `FESH    ДВМП ао      +7.14%`
   `WUSH    iВУШХолднг   +6.99%`
   `MTLR    Мечел ао     +6.92%`
   `MTSS    МТС-ао       +6.90%`
   `CHMF    СевСт-ао     +6.63%`
   `OGKB    ОГК-2 ао     +6.53%`
   `MAGN    ММК          +6.41%`
   `RTKMP   Ростел -ап   +6.20%`
   `MSNG    +МосЭнерго   +6.13%`
   `RUAL    РУСАЛ ао     +6.02%`
   `SGZH    Сегежа       +5.87%`
   `NLMK    НЛМК ао      +5.85%`
   `TGKA    ТГК-1        +5.72%`
   `RAGR    Русагро      -6.11%`
   `TGKN    ТГК-14       -6.87%`
   `VSEH    ВИ.ру        -7.99%`

__* среди российских акций 1 и 2 эшелонов с учётом утренней, основной и вечерней сессий__","['MTSS', 'VTBR', 'AFKS', 'MAGN', 'RUAL']",[],"['AFKS', 'MAGN', 'MTSS', 'RUAL', 'VTBR']",False,RUAL,Русал,металлургия,industry
55053,2025-04-05,"❕ Движения >5% по итогам вчерашнего дня:

   `SNGS    Сургнфгз     -6.50%`
   `SVAV    СОЛЛЕРС      -6.60%`
   `TGKA    ТГК-1        -6.66%`
   `POSI    iПозитив     -6.68%`
   `UPRO    Юнипро ао    -6.80%`
   `SVCB    Совкомбанк   -6.81%`
   `EUTR    ЕвроТранс    -7.10%`
   `T       Т-Техно ао   -7.10%`
   `VTBR    ВТБ ао       -7.21%`
   `RUAL    РУСАЛ ао     -7.25%`
   `RNFT    РуссНфт ао   -7.29%`
   `TGKN    ТГК-14       -7.34%`
   `FLOT    Совкомфлот   -7.64%`
   `WUSH    iВУШХолднг   -7.68%`
   `FESH    ДВМП ао      -8.03%`
   `MTLR    Мечел ао     -8.20%`
   `VSMO    ВСМПО-АВСМ   -8.49%`
   `ENPG    ЭН+ГРУП ао   -8.55%`
   `SMLT    Самолет ао   -8.90%`
   `MTLRP   Мечел ап     -8.97%`

__* среди российских акций 1 и 2 эшелонов с учётом утренней, основной и вечерней сессий__","['VTBR', 'RUAL']",[],"['RUAL', 'VTBR']",False,RUAL,Русал,металлургия,industry
53802,2025-03-13,"Трамп заявил, что США ответят на контрмеры Европейского союза против его новых 25-процентных пошлин на сталь и алюминий, что повышает риск дальнейшей эскалации его глобальной торговой войны.

[bloomberg.com](https://www.bloomberg.com/news/articles/2025-03-12/trump-tariffs-on-steel-aluminum-take-effect-with-no-exemptions?srnd=homepage-europe)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
53747,2025-03-12,"**Белый дом** (про [тарифы](https://t.me/headlines_for_traders/53739) на сталь и алюминий):

__«25%-ные тарифы на сталь и алюминий, без каких-либо исключений, вступят в силу для Канады и всех других наших торговых партнеров в полночь 12 марта»__

[wsj.com](https://www.wsj.com/economy/trade/trump-tariffs-steel-no-exemptions-6ed95f5b?mod=hp_lead_pos2)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
53725,2025-03-11,"Трамп поручил ввести дополнительные тарифы от 25 до 50% на всю сталь и алюминий, импортируемые из Канады

[tass.ru](https://tass.ru/ekonomika/23366531)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
52941,2025-02-25,"Эн+ **(ENPG)** вчера: **+11%**
    
Эн+ — холдинговая надстройка для РУСАЛа. Вероятно, переоценка стоимости материнской компании и самой «дочки» вызвана санкциями ЕС против алюминия из России — на фоне перспектив снижения предложения металла на европейский рынок может возрасти его дефицит и биржевые цены вырастут.

Более того, Россия готова экспортировать алюминий в США.

[bcs-express.ru](https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-na-rynke-sindrom-fomo)",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry
52918,2025-02-25,"❕ Движения >5% по итогам вчерашнего дня:

   `ENPG    ЭН+ГРУП ао  +11.04%`
   `GMKN    ГМКНорНик    +7.11%`
   `RUAL    РУСАЛ ао     +6.45%`
   `RAGR    Русагро      +6.38%`
   `HYDR    РусГидро     +6.05%`

__* среди российских акций 1 эшелона с учётом вечерней сессии__",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
52913,2025-02-25,"**Акции «Русала» (RUAL) и En+ Group росли в ходе вечерней сессии на Мосбирже более чем на 6% и 10%.**

Президент Владимир Путин вечером 24 февраля [заявил](https://t.me/headlines_for_traders/52912), что Россия готова поставлять на рынок США 2 млн тонн алюминия в год.

[kommersant.ru](https://www.kommersant.ru/doc/7533735)
* __«Русал» — единственный производитель первичного алюминия в России. En+ — крупнейший акционер «Русала».__",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
52813,2025-02-22,"Цена акций Русала на Гонконгской бирже выросла почти на 44% с начала года торгуется на уровнях апреля 2022.

В то же время цена акций компании на Мосбирже выросла всего на 6%.

[headlines_for_traders](https://t.me/headlines_for_traders)
#в_сравнении",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry
52269,2025-02-12,"Трамп согласился рассмотреть освобождение Австралии от американских тарифов на сталь и алюминий. 

[bloomberg.com](https://www.bloomberg.com/news/articles/2025-02-11/australia-is-killing-us-aluminum-market-trump-adviser-says)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry
